"timestamp_iso","pid","node_cpu_percent","working_set_mb","private_memory_mb","handles","threads"
"2026-08-14T01:35:02.6053913+07:00","3136","0.676","126.809","137.625","240","12"
"2026-08-14T01:35:03.6132906+07:00","3136","0.581","126.809","137.625","240","12"
"2026-08-14T01:35:04.6326604+07:00","3136","0.575","126.82","137.629","241","12"
"2026-08-14T01:35:05.6435291+07:00","3136","0.676","126.832","137.629","240","12"
"2026-08-14T01:35:06.6535776+07:00","3136","0.58","126.844","137.633","240","12"
"2026-08-14T01:35:07.6671285+07:00","3136","0.385","126.855","137.633","240","12"
"2026-08-14T01:35:08.6783855+07:00","3136","0.29","126.879","137.645","240","12"
"2026-08-14T01:35:09.6918440+07:00","3136","0.675","126.879","137.645","240","12"
"2026-08-14T01:35:10.7100236+07:00","3136","0.192","126.883","137.645","240","12"
"2026-08-14T01:35:11.7213394+07:00","3136","0.193","126.906","137.668","240","12"
"2026-08-14T01:35:12.7333886+07:00","3136","0.675","126.934","137.695","240","12"
"2026-08-14T01:35:13.7466503+07:00","3136","0.675","126.934","137.695","240","12"
"2026-08-14T01:35:14.7557748+07:00","3136","0.387","127.023","137.797","240","12"
"2026-08-14T01:35:15.7679564+07:00","3136","0.289","127.16","138.707","240","12"
"2026-08-14T01:35:16.7797961+07:00","3136","0.29","127.23","138.953","240","12"
"2026-08-14T01:35:17.7918095+07:00","3136","0.482","127.277","138.988","240","12"
"2026-08-14T01:35:18.8028379+07:00","3136","0.773","127.34","139.012","241","12"
"2026-08-14T01:35:19.8106865+07:00","3136","0.291","127.383","139.035","240","12"
"2026-08-14T01:35:20.8257780+07:00","3136","0.481","127.41","139.066","240","12"
"2026-08-14T01:35:21.8349074+07:00","3136","0.387","126.602","137.641","240","12"
"2026-08-14T01:35:22.8520103+07:00","3136","0.48","126.602","137.641","240","12"
"2026-08-14T01:35:23.8717062+07:00","3136","0.479","126.605","137.645","240","12"
"2026-08-14T01:35:24.8820260+07:00","3136","0.58","126.605","137.645","240","12"
"2026-08-14T01:35:25.8901333+07:00","3136","0.291","126.621","137.645","241","12"
"2026-08-14T01:35:26.8972430+07:00","3136","0.582","126.73","137.871","240","14"
"2026-08-14T01:35:27.9093899+07:00","3136","0.096","126.766","137.898","240","14"
"2026-08-14T01:35:28.9283468+07:00","3136","0.288","126.789","137.914","240","14"
"2026-08-14T01:35:29.9424443+07:00","3136","0.385","126.828","137.941","240","14"
"2026-08-14T01:35:30.9574247+07:00","3136","0.289","126.867","137.969","240","14"
"2026-08-14T01:35:31.9684298+07:00","3136","0.676","126.898","137.992","240","14"
"2026-08-14T01:35:32.9824240+07:00","3136","0.578","127.02","138.227","241","14"
"2026-08-14T01:35:33.9942455+07:00","3136","0.29","127.031","138.227","240","14"
"2026-08-14T01:35:35.0085927+07:00","3136","0.77","127.039","138.227","240","14"
"2026-08-14T01:35:36.0197238+07:00","3136","0.193","127.082","138.227","240","14"
"2026-08-14T01:35:37.0349356+07:00","3136","0.577","127.121","138.25","241","14"
"2026-08-14T01:35:38.0487925+07:00","3136","0.385","127.215","138.309","240","14"
"2026-08-14T01:35:39.0628445+07:00","3136","0.578","127.32","138.379","240","14"
"2026-08-14T01:35:40.0730387+07:00","3136","0.387","127.363","138.379","240","14"
"2026-08-14T01:35:41.0849924+07:00","3136","0.193","126.91","137.84","240","14"
"2026-08-14T01:35:42.0914875+07:00","3136","0.291","126.91","137.977","240","14"
"2026-08-14T01:35:43.1016370+07:00","3136","0.29","126.91","137.977","240","14"
"2026-08-14T01:35:44.1147394+07:00","3136","0.386","126.926","137.98","240","14"
"2026-08-14T01:35:45.1302778+07:00","3136","0.769","126.938","137.984","240","14"
"2026-08-14T01:35:46.1444414+07:00","3136","0.385","126.949","137.984","240","14"
"2026-08-14T01:35:47.1574231+07:00","3136","0.578","126.965","137.996","240","14"
"2026-08-14T01:35:48.1659796+07:00","3136","0.775","126.965","137.996","240","14"
