"timestamp_iso","pid","node_cpu_percent","working_set_mb","private_memory_mb","handles","threads"
"2026-08-14T01:06:01.2600299+07:00","3232","0.388","126.352","137.129","245","12"
"2026-08-14T01:06:02.2700660+07:00","3232","0.967","125.941","136.477","245","12"
"2026-08-14T01:06:03.2906118+07:00","3232","0.287","126.32","137.043","245","12"
"2026-08-14T01:06:04.2996587+07:00","3232","0.677","126.32","137.043","245","12"
"2026-08-14T01:06:05.3127018+07:00","3232","1.06","126.359","137.172","245","12"
"2026-08-14T01:06:06.3284187+07:00","3232","0.385","126.41","137.207","246","12"
"2026-08-14T01:06:07.3387962+07:00","3232","0.677","126.418","137.207","246","12"
"2026-08-14T01:06:08.3486298+07:00","3232","1.064","126.434","137.207","245","12"
"2026-08-14T01:06:09.3629391+07:00","3232","0.481","126.441","137.207","245","12"
"2026-08-14T01:06:10.3734393+07:00","3232","0.193","126.441","137.207","245","12"
"2026-08-14T01:06:11.3901166+07:00","3232","0.576","126.57","137.48","245","12"
"2026-08-14T01:06:12.4107159+07:00","3232","0.861","126.602","137.48","245","12"
"2026-08-14T01:06:13.4249388+07:00","3232","0.867","126.738","137.48","245","12"
"2026-08-14T01:06:14.4439731+07:00","3232","1.342","125.977","136.484","245","12"
"2026-08-14T01:06:15.4571573+07:00","3232","0.578","125.98","136.484","245","12"
"2026-08-14T01:06:16.4702196+07:00","3232","0.289","125.984","136.488","245","12"
"2026-08-14T01:06:17.4808203+07:00","3232","0.676","125.988","136.492","245","12"
"2026-08-14T01:06:18.4963281+07:00","3232","0.769","126","136.504","245","12"
"2026-08-14T01:06:19.5092739+07:00","3232","0.578","126","136.504","245","12"
"2026-08-14T01:06:20.5265630+07:00","3232","0.864","126.059","136.574","245","12"
"2026-08-14T01:06:21.5356015+07:00","3232","0.871","126.066","136.574","245","12"
"2026-08-14T01:06:22.5465292+07:00","3232","0.676","126.078","136.574","246","12"
"2026-08-14T01:06:23.5585746+07:00","3232","0.965","126.105","136.605","245","12"
"2026-08-14T01:06:24.5729796+07:00","3232","0.481","126.141","136.645","245","12"
"2026-08-14T01:06:25.5788862+07:00","3232","0.777","126.262","136.918","245","12"
"2026-08-14T01:06:26.5904599+07:00","3232","1.062","127.078","137.73","245","12"
"2026-08-14T01:06:27.5981741+07:00","3232","0.485","125.945","136.414","245","12"
"2026-08-14T01:06:28.6065359+07:00","3232","0.968","125.965","136.445","246","12"
"2026-08-14T01:06:29.6194622+07:00","3232","0.386","125.965","136.445","245","12"
"2026-08-14T01:06:30.6271441+07:00","3232","0.485","125.977","136.457","245","12"
"2026-08-14T01:06:31.6422192+07:00","3232","1.058","125.98","136.457","245","12"
"2026-08-14T01:06:32.6563339+07:00","3232","0.674","126.016","136.473","245","12"
"2026-08-14T01:06:33.6763540+07:00","3232","1.053","126.031","136.473","245","12"
"2026-08-14T01:06:34.6872931+07:00","3232","0.29","126.086","136.523","245","12"
"2026-08-14T01:06:35.7003421+07:00","3232","0.675","126.148","136.582","245","12"
"2026-08-14T01:06:36.7126424+07:00","3232","0.579","126.176","136.609","245","12"
"2026-08-14T01:06:37.7219988+07:00","3232","0.871","126.207","136.641","245","12"
"2026-08-14T01:06:38.7382574+07:00","3232","0.673","126.426","136.918","245","12"
"2026-08-14T01:06:39.7503679+07:00","3232","0.579","125.977","137.465","245","12"
"2026-08-14T01:06:40.7561851+07:00","3232","0.68","125.98","137.469","245","12"
"2026-08-14T01:06:41.7686025+07:00","3232","0.482","125.98","137.469","245","12"
"2026-08-14T01:06:42.7825367+07:00","3232","1.059","125.992","137.48","245","12"
"2026-08-14T01:06:43.7905526+07:00","3232","0.484","125.996","137.48","245","12"
"2026-08-14T01:06:44.8089217+07:00","3232","0.863","126.008","137.48","245","12"
"2026-08-14T01:06:45.8139419+07:00","3232","0.292","126.02","137.48","246","12"
"2026-08-14T01:06:46.8300959+07:00","3232","0.577","126.152","137.539","245","12"
"2026-08-14T01:06:47.8395767+07:00","3232","0.387","126.383","137.785","246","12"
"2026-08-14T01:06:48.8502190+07:00","3232","0.676","126.406","137.793","245","12"
"2026-08-14T01:06:49.8567840+07:00","3232","0.582","126.434","137.805","245","12"
"2026-08-14T01:06:50.8683484+07:00","3232","0.869","126.277","136.75","245","12"
"2026-08-14T01:06:51.8827536+07:00","3232","0.481","126.395","136.887","245","12"
"2026-08-14T01:06:52.8894936+07:00","3232","0.679","126.117","136.766","245","12"
"2026-08-14T01:06:53.9029399+07:00","3232","0.482","125.918","136.398","245","12"
"2026-08-14T01:06:54.9184024+07:00","3232","0.289","125.918","136.398","245","12"
"2026-08-14T01:06:55.9375487+07:00","3232","0.575","125.93","136.414","245","12"
"2026-08-14T01:06:56.9467315+07:00","3232","0.677","125.93","136.414","246","12"
"2026-08-14T01:06:57.9597860+07:00","3232","0.771","125.961","136.434","245","12"
"2026-08-14T01:06:58.9727140+07:00","3232","0.482","125.969","136.434","245","12"
"2026-08-14T01:06:59.9879668+07:00","3232","0.577","126.086","136.609","245","12"
"2026-08-14T01:07:01.0095641+07:00","3232","0.86","126.266","136.691","245","12"
"2026-08-14T01:07:02.0179720+07:00","3232","0.678","126.961","137.891","246","12"
"2026-08-14T01:07:03.0309559+07:00","3232","0.578","127.133","137.902","245","12"
"2026-08-14T01:07:04.0449234+07:00","3232","0.482","126.637","136.961","246","12"
"2026-08-14T01:07:05.0613589+07:00","3232","0.673","126.016","136.312","245","12"
"2026-08-14T01:07:06.0783772+07:00","3232","0.864","126.016","136.312","245","12"
"2026-08-14T01:07:07.0879290+07:00","3232","0.484","126.016","136.316","245","12"
"2026-08-14T01:07:08.0974913+07:00","3232","0.774","126.109","136.398","245","12"
"2026-08-14T01:07:09.1087810+07:00","3232","0.386","126.52","137.125","245","12"
"2026-08-14T01:07:10.1193754+07:00","3232","0.773","126.535","137.141","245","12"
"2026-08-14T01:07:11.1304222+07:00","3232","0.773","126.559","137.18","245","12"
"2026-08-14T01:07:12.1428724+07:00","3232","0.675","126.559","137.18","245","12"
"2026-08-14T01:07:13.1515673+07:00","3232","0.581","126.562","137.18","245","12"
"2026-08-14T01:07:14.1633955+07:00","3232","0.772","126.562","137.18","245","12"
"2026-08-14T01:07:15.1718399+07:00","3232","0.484","126.562","137.18","245","12"
"2026-08-14T01:07:16.1863957+07:00","3232","0.963","126.863","137.945","245","12"
"2026-08-14T01:07:17.2019702+07:00","3232","1.154","126.926","137.945","245","12"
"2026-08-14T01:07:18.2160139+07:00","3232","0.482","126.172","136.746","245","12"
"2026-08-14T01:07:19.2259561+07:00","3232","0.58","126.176","136.746","245","12"
"2026-08-14T01:07:20.2372891+07:00","3232","0.483","126.18","136.746","245","12"
"2026-08-14T01:07:21.2494284+07:00","3232","0.579","126.18","136.746","245","12"
"2026-08-14T01:07:22.2632846+07:00","3232","0.674","126.191","136.758","245","12"
"2026-08-14T01:07:23.2761318+07:00","3232","0.964","126.191","136.758","245","12"
"2026-08-14T01:07:24.2852899+07:00","3232","0.774","126.219","136.773","245","12"
"2026-08-14T01:07:25.3002801+07:00","3232","0.577","126.383","136.934","245","12"
"2026-08-14T01:07:26.3182674+07:00","3232","1.151","126.461","137.07","246","12"
"2026-08-14T01:07:27.3280621+07:00","3232","0.484","126.477","137.07","245","12"
"2026-08-14T01:07:28.3387553+07:00","3232","0.87","126.492","137.074","245","12"
"2026-08-14T01:07:29.3495859+07:00","3232","0.58","126.523","137.086","245","12"
"2026-08-14T01:07:30.3642370+07:00","3232","0.77","126.641","137.23","245","12"
"2026-08-14T01:07:31.3763314+07:00","3232","0.675","126.363","136.758","245","12"
"2026-08-14T01:07:32.3897140+07:00","3232","0.482","125.91","136.219","246","12"
"2026-08-14T01:07:33.4013153+07:00","3232","0.772","125.914","136.223","245","12"
"2026-08-14T01:07:34.4127952+07:00","3232","0.386","125.914","136.223","245","12"
"2026-08-14T01:07:35.4200804+07:00","3232","0.873","125.938","136.246","245","12"
"2026-08-14T01:07:36.4299405+07:00","3232","0.387","126.234","136.582","245","12"
"2026-08-14T01:07:37.4452878+07:00","3232","0.962","126.316","136.652","245","12"
"2026-08-14T01:07:38.4538087+07:00","3232","0.775","126.328","136.652","246","12"
"2026-08-14T01:07:39.4621847+07:00","3232","0.968","126.406","136.781","245","12"
"2026-08-14T01:07:40.4698577+07:00","3232","0.388","126.43","136.789","245","12"
"2026-08-14T01:07:41.4886299+07:00","3232","0.383","126.449","136.789","245","12"
"2026-08-14T01:07:42.4991318+07:00","3232","0.58","126.461","136.789","245","12"
